,0,1,2,3,4,5,6,7,8
34994,39077,C2,B4,C1,A3,0,0,0,O_0
34995,39078,C2,B4,C1,A4,0,0,0,O_0
34996,39079,C2,B4,C1,TX,0,0,0,O_0
34997,39080,C2,B4,C1,B1,0,0,0,O_0
34998,39081,C2,B4,C1,B2,0,0,symmetry,O_3
34999,39082,C2,B4,C1,B3,0,0,0,O_0
35000,39083,C2,B4,C1,B4,0,0,0,O_0
35001,39084,C2,B4,C1,TY,0,0,0,O_0
35002,39085,C2,B4,C1,C1,0,0,0,O_0
35003,39086,C2,B4,C1,C2,0,0,reflexivity,O_3
35004,39087,C2,B4,C1,C3,0,0,0,O_0
35005,39088,C2,B4,C1,C4,0,0,0,O_0
35006,39089,C2,B4,C1,TZ,0,0,0,O_0
35007,39090,C2,B4,C2,A1,0,reflexivity,0,O_2
35008,39092,C2,B4,C2,A3,0,reflexivity,0,O_2
35009,39093,C2,B4,C2,A4,0,reflexivity,0,O_2
35010,39094,C2,B4,C2,TX,0,reflexivity,0,O_2
35011,39095,C2,B4,C2,B1,0,reflexivity,0,O_2
35012,39097,C2,B4,C2,B3,0,reflexivity,0,O_2
35013,39098,C2,B4,C2,B4,0,reflexivity,0,O_2
35014,39099,C2,B4,C2,TY,0,reflexivity,0,O_2
35015,39100,C2,B4,C2,C1,0,reflexivity,0,O_2
35016,39102,C2,B4,C2,C3,0,reflexivity,0,O_2
35017,39103,C2,B4,C2,C4,0,reflexivity,0,O_2
35018,39104,C2,B4,C2,TZ,0,reflexivity,0,O_2
35019,39105,C2,B4,C3,A1,0,0,0,O_0
35020,39106,C2,B4,C3,A2,0,0,equivalence,O_3
35021,39107,C2,B4,C3,A3,0,0,0,O_0
35022,39108,C2,B4,C3,A4,0,0,0,O_0
35023,39109,C2,B4,C3,TX,0,0,0,O_0
35024,39110,C2,B4,C3,B1,0,0,0,O_0
35025,39111,C2,B4,C3,B2,0,0,symmetry,O_3
35026,39112,C2,B4,C3,B3,0,0,0,O_0
35027,39113,C2,B4,C3,B4,0,0,0,O_0
35028,39114,C2,B4,C3,TY,0,0,0,O_0
35029,39115,C2,B4,C3,C1,0,0,0,O_0
35030,39116,C2,B4,C3,C2,0,0,reflexivity,O_3
35031,39117,C2,B4,C3,C3,0,0,0,O_0
35032,39118,C2,B4,C3,C4,0,0,0,O_0
35033,39119,C2,B4,C3,TZ,0,0,0,O_0
35034,39120,C2,B4,C4,A1,0,0,0,O_0
35035,39121,C2,B4,C4,A2,0,0,equivalence,O_3
35036,39122,C2,B4,C4,A3,0,0,0,O_0
35037,39123,C2,B4,C4,A4,0,0,0,O_0
35038,39124,C2,B4,C4,TX,0,0,0,O_0
35039,39125,C2,B4,C4,B1,0,0,0,O_0
35040,39126,C2,B4,C4,B2,0,0,symmetry,O_3
35041,39127,C2,B4,C4,B3,0,0,0,O_0
35042,39128,C2,B4,C4,B4,0,0,0,O_0
35043,39129,C2,B4,C4,TY,0,0,0,O_0
35044,39130,C2,B4,C4,C1,0,0,0,O_0
35045,39131,C2,B4,C4,C2,0,0,reflexivity,O_3
35046,39132,C2,B4,C4,C3,0,0,0,O_0
35047,39133,C2,B4,C4,C4,0,0,0,O_0
35048,39134,C2,B4,C4,TZ,0,0,0,O_0
35049,39135,C2,B4,TZ,A1,0,0,0,O_0
35050,39136,C2,B4,TZ,A2,0,0,equivalence,O_3
35051,39137,C2,B4,TZ,A3,0,0,0,O_0
35052,39138,C2,B4,TZ,A4,0,0,0,O_0
35053,39139,C2,B4,TZ,TX,0,0,0,O_0
35054,39140,C2,B4,TZ,B1,0,0,0,O_0
35055,39141,C2,B4,TZ,B2,0,0,symmetry,O_3
35056,39142,C2,B4,TZ,B3,0,0,0,O_0
35057,39143,C2,B4,TZ,B4,0,0,0,O_0
35058,39144,C2,B4,TZ,TY,0,0,0,O_0
35059,39145,C2,B4,TZ,C1,0,0,0,O_0
35060,39146,C2,B4,TZ,C2,0,0,reflexivity,O_3
35061,39147,C2,B4,TZ,C3,0,0,0,O_0
35062,39148,C2,B4,TZ,C4,0,0,0,O_0
35063,39149,C2,B4,TZ,TZ,0,0,0,O_0
35064,39150,C2,TY,A1,A1,0,0,0,O_0
35065,39151,C2,TY,A1,A2,0,0,equivalence,O_3
35066,39152,C2,TY,A1,A3,0,0,0,O_0
35067,39153,C2,TY,A1,A4,0,0,0,O_0
35068,39154,C2,TY,A1,TX,0,0,0,O_0
35069,39155,C2,TY,A1,B1,0,0,0,O_0
35070,39156,C2,TY,A1,B2,0,0,symmetry,O_3
35071,39157,C2,TY,A1,B3,0,0,0,O_0
35072,39158,C2,TY,A1,B4,0,0,0,O_0
35073,39159,C2,TY,A1,TY,0,0,0,O_0
35074,39160,C2,TY,A1,C1,0,0,0,O_0
35075,39161,C2,TY,A1,C2,0,0,reflexivity,O_3
35076,39162,C2,TY,A1,C3,0,0,0,O_0
35077,39163,C2,TY,A1,C4,0,0,0,O_0
35078,39164,C2,TY,A1,TZ,0,0,0,O_0
35079,39165,C2,TY,A2,A1,0,equivalence,0,O_2
35080,39167,C2,TY,A2,A3,0,equivalence,0,O_2
35081,39168,C2,TY,A2,A4,0,equivalence,0,O_2
35082,39169,C2,TY,A2,TX,0,equivalence,0,O_2
35083,39170,C2,TY,A2,B1,0,equivalence,0,O_2
35084,39172,C2,TY,A2,B3,0,equivalence,0,O_2
35085,39173,C2,TY,A2,B4,0,equivalence,0,O_2
35086,39174,C2,TY,A2,TY,0,equivalence,0,O_2
35087,39175,C2,TY,A2,C1,0,equivalence,0,O_2
35088,39177,C2,TY,A2,C3,0,equivalence,0,O_2
35089,39178,C2,TY,A2,C4,0,equivalence,0,O_2
35090,39179,C2,TY,A2,TZ,0,equivalence,0,O_2
35091,39180,C2,TY,A3,A1,0,0,0,O_0
35092,39181,C2,TY,A3,A2,0,0,equivalence,O_3
35093,39182,C2,TY,A3,A3,0,0,0,O_0
35094,39183,C2,TY,A3,A4,0,0,0,O_0
35095,39184,C2,TY,A3,TX,0,0,0,O_0
35096,39185,C2,TY,A3,B1,0,0,0,O_0
35097,39186,C2,TY,A3,B2,0,0,symmetry,O_3
35098,39187,C2,TY,A3,B3,0,0,0,O_0
35099,39188,C2,TY,A3,B4,0,0,0,O_0
35100,39189,C2,TY,A3,TY,0,0,0,O_0
35101,39190,C2,TY,A3,C1,0,0,0,O_0
35102,39191,C2,TY,A3,C2,0,0,reflexivity,O_3
35103,39192,C2,TY,A3,C3,0,0,0,O_0
35104,39193,C2,TY,A3,C4,0,0,0,O_0
35105,39194,C2,TY,A3,TZ,0,0,0,O_0
35106,39195,C2,TY,A4,A1,0,0,0,O_0
35107,39196,C2,TY,A4,A2,0,0,equivalence,O_3
35108,39197,C2,TY,A4,A3,0,0,0,O_0
35109,39198,C2,TY,A4,A4,0,0,0,O_0
35110,39199,C2,TY,A4,TX,0,0,0,O_0
35111,39200,C2,TY,A4,B1,0,0,0,O_0
35112,39201,C2,TY,A4,B2,0,0,symmetry,O_3
35113,39202,C2,TY,A4,B3,0,0,0,O_0
35114,39203,C2,TY,A4,B4,0,0,0,O_0
35115,39204,C2,TY,A4,TY,0,0,0,O_0
35116,39205,C2,TY,A4,C1,0,0,0,O_0
35117,39206,C2,TY,A4,C2,0,0,reflexivity,O_3
35118,39207,C2,TY,A4,C3,0,0,0,O_0
35119,39208,C2,TY,A4,C4,0,0,0,O_0
35120,39209,C2,TY,A4,TZ,0,0,0,O_0
35121,39210,C2,TY,TX,A1,0,0,0,O_0
35122,39211,C2,TY,TX,A2,0,0,equivalence,O_3
35123,39212,C2,TY,TX,A3,0,0,0,O_0
35124,39213,C2,TY,TX,A4,0,0,0,O_0
35125,39214,C2,TY,TX,TX,0,0,0,O_0
35126,39215,C2,TY,TX,B1,0,0,0,O_0
35127,39216,C2,TY,TX,B2,0,0,symmetry,O_3
35128,39217,C2,TY,TX,B3,0,0,0,O_0
35129,39218,C2,TY,TX,B4,0,0,0,O_0
35130,39219,C2,TY,TX,TY,0,0,0,O_0
35131,39220,C2,TY,TX,C1,0,0,0,O_0
35132,39221,C2,TY,TX,C2,0,0,reflexivity,O_3
35133,39222,C2,TY,TX,C3,0,0,0,O_0
35134,39223,C2,TY,TX,C4,0,0,0,O_0
35135,39224,C2,TY,TX,TZ,0,0,0,O_0
35136,39225,C2,TY,B1,A1,0,0,0,O_0
35137,39226,C2,TY,B1,A2,0,0,equivalence,O_3
35138,39227,C2,TY,B1,A3,0,0,0,O_0
35139,39228,C2,TY,B1,A4,0,0,0,O_0
35140,39229,C2,TY,B1,TX,0,0,0,O_0
35141,39230,C2,TY,B1,B1,0,0,0,O_0
35142,39231,C2,TY,B1,B2,0,0,symmetry,O_3
35143,39232,C2,TY,B1,B3,0,0,0,O_0
35144,39233,C2,TY,B1,B4,0,0,0,O_0
35145,39234,C2,TY,B1,TY,0,0,0,O_0
35146,39235,C2,TY,B1,C1,0,0,0,O_0
35147,39236,C2,TY,B1,C2,0,0,reflexivity,O_3
35148,39237,C2,TY,B1,C3,0,0,0,O_0
35149,39238,C2,TY,B1,C4,0,0,0,O_0
35150,39239,C2,TY,B1,TZ,0,0,0,O_0
35151,39240,C2,TY,B2,A1,0,symmetry,0,O_2
35152,39242,C2,TY,B2,A3,0,symmetry,0,O_2
35153,39243,C2,TY,B2,A4,0,symmetry,0,O_2
35154,39244,C2,TY,B2,TX,0,symmetry,0,O_2
35155,39245,C2,TY,B2,B1,0,symmetry,0,O_2
35156,39247,C2,TY,B2,B3,0,symmetry,0,O_2
35157,39248,C2,TY,B2,B4,0,symmetry,0,O_2
35158,39249,C2,TY,B2,TY,0,symmetry,0,O_2
35159,39250,C2,TY,B2,C1,0,symmetry,0,O_2
35160,39252,C2,TY,B2,C3,0,symmetry,0,O_2
35161,39253,C2,TY,B2,C4,0,symmetry,0,O_2
35162,39254,C2,TY,B2,TZ,0,symmetry,0,O_2
35163,39255,C2,TY,B3,A1,0,0,0,O_0
35164,39256,C2,TY,B3,A2,0,0,equivalence,O_3
35165,39257,C2,TY,B3,A3,0,0,0,O_0
35166,39258,C2,TY,B3,A4,0,0,0,O_0
35167,39259,C2,TY,B3,TX,0,0,0,O_0
35168,39260,C2,TY,B3,B1,0,0,0,O_0
35169,39261,C2,TY,B3,B2,0,0,symmetry,O_3
35170,39262,C2,TY,B3,B3,0,0,0,O_0
35171,39263,C2,TY,B3,B4,0,0,0,O_0
35172,39264,C2,TY,B3,TY,0,0,0,O_0
35173,39265,C2,TY,B3,C1,0,0,0,O_0
35174,39266,C2,TY,B3,C2,0,0,reflexivity,O_3
35175,39267,C2,TY,B3,C3,0,0,0,O_0
35176,39268,C2,TY,B3,C4,0,0,0,O_0
35177,39269,C2,TY,B3,TZ,0,0,0,O_0
35178,39270,C2,TY,B4,A1,0,0,0,O_0
35179,39271,C2,TY,B4,A2,0,0,equivalence,O_3
35180,39272,C2,TY,B4,A3,0,0,0,O_0
35181,39273,C2,TY,B4,A4,0,0,0,O_0
35182,39274,C2,TY,B4,TX,0,0,0,O_0
35183,39275,C2,TY,B4,B1,0,0,0,O_0
35184,39276,C2,TY,B4,B2,0,0,symmetry,O_3
35185,39277,C2,TY,B4,B3,0,0,0,O_0
35186,39278,C2,TY,B4,B4,0,0,0,O_0
35187,39279,C2,TY,B4,TY,0,0,0,O_0
35188,39280,C2,TY,B4,C1,0,0,0,O_0
35189,39281,C2,TY,B4,C2,0,0,reflexivity,O_3
35190,39282,C2,TY,B4,C3,0,0,0,O_0
35191,39283,C2,TY,B4,C4,0,0,0,O_0
35192,39284,C2,TY,B4,TZ,0,0,0,O_0
35193,39285,C2,TY,TY,A1,0,0,0,O_0
35194,39286,C2,TY,TY,A2,0,0,equivalence,O_3
35195,39287,C2,TY,TY,A3,0,0,0,O_0
35196,39288,C2,TY,TY,A4,0,0,0,O_0
35197,39289,C2,TY,TY,TX,0,0,0,O_0
35198,39290,C2,TY,TY,B1,0,0,0,O_0
35199,39291,C2,TY,TY,B2,0,0,symmetry,O_3
35200,39292,C2,TY,TY,B3,0,0,0,O_0
35201,39293,C2,TY,TY,B4,0,0,0,O_0
35202,39294,C2,TY,TY,TY,0,0,0,O_0
35203,39295,C2,TY,TY,C1,0,0,0,O_0
35204,39296,C2,TY,TY,C2,0,0,reflexivity,O_3
35205,39297,C2,TY,TY,C3,0,0,0,O_0
35206,39298,C2,TY,TY,C4,0,0,0,O_0
35207,39299,C2,TY,TY,TZ,0,0,0,O_0
35208,39300,C2,TY,C1,A1,0,0,0,O_0
35209,39301,C2,TY,C1,A2,0,0,equivalence,O_3
35210,39302,C2,TY,C1,A3,0,0,0,O_0
35211,39303,C2,TY,C1,A4,0,0,0,O_0
35212,39304,C2,TY,C1,TX,0,0,0,O_0
35213,39305,C2,TY,C1,B1,0,0,0,O_0
35214,39306,C2,TY,C1,B2,0,0,symmetry,O_3
35215,39307,C2,TY,C1,B3,0,0,0,O_0
35216,39308,C2,TY,C1,B4,0,0,0,O_0
35217,39309,C2,TY,C1,TY,0,0,0,O_0
35218,39310,C2,TY,C1,C1,0,0,0,O_0
35219,39311,C2,TY,C1,C2,0,0,reflexivity,O_3
35220,39312,C2,TY,C1,C3,0,0,0,O_0
35221,39313,C2,TY,C1,C4,0,0,0,O_0
35222,39314,C2,TY,C1,TZ,0,0,0,O_0
35223,39315,C2,TY,C2,A1,0,reflexivity,0,O_2
35224,39317,C2,TY,C2,A3,0,reflexivity,0,O_2
35225,39318,C2,TY,C2,A4,0,reflexivity,0,O_2
35226,39319,C2,TY,C2,TX,0,reflexivity,0,O_2
35227,39320,C2,TY,C2,B1,0,reflexivity,0,O_2
35228,39322,C2,TY,C2,B3,0,reflexivity,0,O_2
35229,39323,C2,TY,C2,B4,0,reflexivity,0,O_2
35230,39324,C2,TY,C2,TY,0,reflexivity,0,O_2
35231,39325,C2,TY,C2,C1,0,reflexivity,0,O_2
35232,39327,C2,TY,C2,C3,0,reflexivity,0,O_2
35233,39328,C2,TY,C2,C4,0,reflexivity,0,O_2
35234,39329,C2,TY,C2,TZ,0,reflexivity,0,O_2
35235,39330,C2,TY,C3,A1,0,0,0,O_0
35236,39331,C2,TY,C3,A2,0,0,equivalence,O_3
35237,39332,C2,TY,C3,A3,0,0,0,O_0
35238,39333,C2,TY,C3,A4,0,0,0,O_0
35239,39334,C2,TY,C3,TX,0,0,0,O_0
35240,39335,C2,TY,C3,B1,0,0,0,O_0
35241,39336,C2,TY,C3,B2,0,0,symmetry,O_3
35242,39337,C2,TY,C3,B3,0,0,0,O_0
35243,39338,C2,TY,C3,B4,0,0,0,O_0
35244,39339,C2,TY,C3,TY,0,0,0,O_0
35245,39340,C2,TY,C3,C1,0,0,0,O_0
35246,39341,C2,TY,C3,C2,0,0,reflexivity,O_3
35247,39342,C2,TY,C3,C3,0,0,0,O_0
35248,39343,C2,TY,C3,C4,0,0,0,O_0
35249,39344,C2,TY,C3,TZ,0,0,0,O_0
35250,39345,C2,TY,C4,A1,0,0,0,O_0
35251,39346,C2,TY,C4,A2,0,0,equivalence,O_3
35252,39347,C2,TY,C4,A3,0,0,0,O_0
35253,39348,C2,TY,C4,A4,0,0,0,O_0
35254,39349,C2,TY,C4,TX,0,0,0,O_0
35255,39350,C2,TY,C4,B1,0,0,0,O_0
35256,39351,C2,TY,C4,B2,0,0,symmetry,O_3
35257,39352,C2,TY,C4,B3,0,0,0,O_0
35258,39353,C2,TY,C4,B4,0,0,0,O_0
35259,39354,C2,TY,C4,TY,0,0,0,O_0
35260,39355,C2,TY,C4,C1,0,0,0,O_0
35261,39356,C2,TY,C4,C2,0,0,reflexivity,O_3
35262,39357,C2,TY,C4,C3,0,0,0,O_0
35263,39358,C2,TY,C4,C4,0,0,0,O_0
35264,39359,C2,TY,C4,TZ,0,0,0,O_0
35265,39360,C2,TY,TZ,A1,0,0,0,O_0
35266,39361,C2,TY,TZ,A2,0,0,equivalence,O_3
35267,39362,C2,TY,TZ,A3,0,0,0,O_0
35268,39363,C2,TY,TZ,A4,0,0,0,O_0
35269,39364,C2,TY,TZ,TX,0,0,0,O_0
35270,39365,C2,TY,TZ,B1,0,0,0,O_0
35271,39366,C2,TY,TZ,B2,0,0,symmetry,O_3
35272,39367,C2,TY,TZ,B3,0,0,0,O_0
35273,39368,C2,TY,TZ,B4,0,0,0,O_0
35274,39369,C2,TY,TZ,TY,0,0,0,O_0
35275,39370,C2,TY,TZ,C1,0,0,0,O_0
35276,39371,C2,TY,TZ,C2,0,0,reflexivity,O_3
35277,39372,C2,TY,TZ,C3,0,0,0,O_0
35278,39373,C2,TY,TZ,C4,0,0,0,O_0
35279,39374,C2,TY,TZ,TZ,0,0,0,O_0
35280,39375,C2,C1,A1,A1,0,0,0,O_0
35281,39376,C2,C1,A1,A2,0,0,equivalence,O_3
35282,39377,C2,C1,A1,A3,0,0,0,O_0
35283,39378,C2,C1,A1,A4,0,0,0,O_0
35284,39379,C2,C1,A1,TX,0,0,0,O_0
35285,39380,C2,C1,A1,B1,0,0,0,O_0
35286,39381,C2,C1,A1,B2,0,0,symmetry,O_3
35287,39382,C2,C1,A1,B3,0,0,0,O_0
35288,39383,C2,C1,A1,B4,0,0,0,O_0
35289,39384,C2,C1,A1,TY,0,0,0,O_0
35290,39385,C2,C1,A1,C1,0,0,0,O_0
35291,39386,C2,C1,A1,C2,0,0,reflexivity,O_3
35292,39387,C2,C1,A1,C3,0,0,0,O_0
35293,39388,C2,C1,A1,C4,0,0,0,O_0
35294,39389,C2,C1,A1,TZ,0,0,0,O_0
35295,39390,C2,C1,A2,A1,0,equivalence,0,O_2
35296,39392,C2,C1,A2,A3,0,equivalence,0,O_2
35297,39393,C2,C1,A2,A4,0,equivalence,0,O_2
35298,39394,C2,C1,A2,TX,0,equivalence,0,O_2
35299,39395,C2,C1,A2,B1,0,equivalence,0,O_2
35300,39397,C2,C1,A2,B3,0,equivalence,0,O_2
35301,39398,C2,C1,A2,B4,0,equivalence,0,O_2
35302,39399,C2,C1,A2,TY,0,equivalence,0,O_2
35303,39400,C2,C1,A2,C1,0,equivalence,0,O_2
35304,39402,C2,C1,A2,C3,0,equivalence,0,O_2
35305,39403,C2,C1,A2,C4,0,equivalence,0,O_2
35306,39404,C2,C1,A2,TZ,0,equivalence,0,O_2
35307,39405,C2,C1,A3,A1,0,0,0,O_0
35308,39406,C2,C1,A3,A2,0,0,equivalence,O_3
35309,39407,C2,C1,A3,A3,0,0,0,O_0
35310,39408,C2,C1,A3,A4,0,0,0,O_0
35311,39409,C2,C1,A3,TX,0,0,0,O_0
35312,39410,C2,C1,A3,B1,0,0,0,O_0
35313,39411,C2,C1,A3,B2,0,0,symmetry,O_3
35314,39412,C2,C1,A3,B3,0,0,0,O_0
35315,39413,C2,C1,A3,B4,0,0,0,O_0
35316,39414,C2,C1,A3,TY,0,0,0,O_0
35317,39415,C2,C1,A3,C1,0,0,0,O_0
35318,39416,C2,C1,A3,C2,0,0,reflexivity,O_3
35319,39417,C2,C1,A3,C3,0,0,0,O_0
35320,39418,C2,C1,A3,C4,0,0,0,O_0
35321,39419,C2,C1,A3,TZ,0,0,0,O_0
35322,39420,C2,C1,A4,A1,0,0,0,O_0
35323,39421,C2,C1,A4,A2,0,0,equivalence,O_3
35324,39422,C2,C1,A4,A3,0,0,0,O_0
35325,39423,C2,C1,A4,A4,0,0,0,O_0
35326,39424,C2,C1,A4,TX,0,0,0,O_0
35327,39425,C2,C1,A4,B1,0,0,0,O_0
35328,39426,C2,C1,A4,B2,0,0,symmetry,O_3
35329,39427,C2,C1,A4,B3,0,0,0,O_0
35330,39428,C2,C1,A4,B4,0,0,0,O_0
35331,39429,C2,C1,A4,TY,0,0,0,O_0
35332,39430,C2,C1,A4,C1,0,0,0,O_0
35333,39431,C2,C1,A4,C2,0,0,reflexivity,O_3
35334,39432,C2,C1,A4,C3,0,0,0,O_0
35335,39433,C2,C1,A4,C4,0,0,0,O_0
35336,39434,C2,C1,A4,TZ,0,0,0,O_0
35337,39435,C2,C1,TX,A1,0,0,0,O_0
35338,39436,C2,C1,TX,A2,0,0,equivalence,O_3
35339,39437,C2,C1,TX,A3,0,0,0,O_0
35340,39438,C2,C1,TX,A4,0,0,0,O_0
35341,39439,C2,C1,TX,TX,0,0,0,O_0
35342,39440,C2,C1,TX,B1,0,0,0,O_0
35343,39441,C2,C1,TX,B2,0,0,symmetry,O_3
35344,39442,C2,C1,TX,B3,0,0,0,O_0
35345,39443,C2,C1,TX,B4,0,0,0,O_0
35346,39444,C2,C1,TX,TY,0,0,0,O_0
35347,39445,C2,C1,TX,C1,0,0,0,O_0
35348,39446,C2,C1,TX,C2,0,0,reflexivity,O_3
35349,39447,C2,C1,TX,C3,0,0,0,O_0
35350,39448,C2,C1,TX,C4,0,0,0,O_0
35351,39449,C2,C1,TX,TZ,0,0,0,O_0
35352,39450,C2,C1,B1,A1,0,0,0,O_0
35353,39451,C2,C1,B1,A2,0,0,equivalence,O_3
35354,39452,C2,C1,B1,A3,0,0,0,O_0
35355,39453,C2,C1,B1,A4,0,0,0,O_0
35356,39454,C2,C1,B1,TX,0,0,0,O_0
35357,39455,C2,C1,B1,B1,0,0,0,O_0
35358,39456,C2,C1,B1,B2,0,0,symmetry,O_3
35359,39457,C2,C1,B1,B3,0,0,0,O_0
35360,39458,C2,C1,B1,B4,0,0,0,O_0
35361,39459,C2,C1,B1,TY,0,0,0,O_0
35362,39460,C2,C1,B1,C1,0,0,0,O_0
35363,39461,C2,C1,B1,C2,0,0,reflexivity,O_3
35364,39462,C2,C1,B1,C3,0,0,0,O_0
35365,39463,C2,C1,B1,C4,0,0,0,O_0
35366,39464,C2,C1,B1,TZ,0,0,0,O_0
35367,39465,C2,C1,B2,A1,0,symmetry,0,O_2
35368,39467,C2,C1,B2,A3,0,symmetry,0,O_2
35369,39468,C2,C1,B2,A4,0,symmetry,0,O_2
35370,39469,C2,C1,B2,TX,0,symmetry,0,O_2
35371,39470,C2,C1,B2,B1,0,symmetry,0,O_2
35372,39472,C2,C1,B2,B3,0,symmetry,0,O_2
35373,39473,C2,C1,B2,B4,0,symmetry,0,O_2
35374,39474,C2,C1,B2,TY,0,symmetry,0,O_2
35375,39475,C2,C1,B2,C1,0,symmetry,0,O_2
35376,39477,C2,C1,B2,C3,0,symmetry,0,O_2
35377,39478,C2,C1,B2,C4,0,symmetry,0,O_2
35378,39479,C2,C1,B2,TZ,0,symmetry,0,O_2
35379,39480,C2,C1,B3,A1,0,0,0,O_0
35380,39481,C2,C1,B3,A2,0,0,equivalence,O_3
35381,39482,C2,C1,B3,A3,0,0,0,O_0
35382,39483,C2,C1,B3,A4,0,0,0,O_0
35383,39484,C2,C1,B3,TX,0,0,0,O_0
35384,39485,C2,C1,B3,B1,0,0,0,O_0
35385,39486,C2,C1,B3,B2,0,0,symmetry,O_3
35386,39487,C2,C1,B3,B3,0,0,0,O_0
35387,39488,C2,C1,B3,B4,0,0,0,O_0
35388,39489,C2,C1,B3,TY,0,0,0,O_0
35389,39490,C2,C1,B3,C1,0,0,0,O_0
35390,39491,C2,C1,B3,C2,0,0,reflexivity,O_3
35391,39492,C2,C1,B3,C3,0,0,0,O_0
35392,39493,C2,C1,B3,C4,0,0,0,O_0
35393,39494,C2,C1,B3,TZ,0,0,0,O_0
35394,39495,C2,C1,B4,A1,0,0,0,O_0
35395,39496,C2,C1,B4,A2,0,0,equivalence,O_3
35396,39497,C2,C1,B4,A3,0,0,0,O_0
35397,39498,C2,C1,B4,A4,0,0,0,O_0
35398,39499,C2,C1,B4,TX,0,0,0,O_0
35399,39500,C2,C1,B4,B1,0,0,0,O_0
35400,39501,C2,C1,B4,B2,0,0,symmetry,O_3
35401,39502,C2,C1,B4,B3,0,0,0,O_0
35402,39503,C2,C1,B4,B4,0,0,0,O_0
35403,39504,C2,C1,B4,TY,0,0,0,O_0
35404,39505,C2,C1,B4,C1,0,0,0,O_0
35405,39506,C2,C1,B4,C2,0,0,reflexivity,O_3
35406,39507,C2,C1,B4,C3,0,0,0,O_0
35407,39508,C2,C1,B4,C4,0,0,0,O_0
35408,39509,C2,C1,B4,TZ,0,0,0,O_0
35409,39510,C2,C1,TY,A1,0,0,0,O_0
35410,39511,C2,C1,TY,A2,0,0,equivalence,O_3
35411,39512,C2,C1,TY,A3,0,0,0,O_0
35412,39513,C2,C1,TY,A4,0,0,0,O_0
35413,39514,C2,C1,TY,TX,0,0,0,O_0
35414,39515,C2,C1,TY,B1,0,0,0,O_0
35415,39516,C2,C1,TY,B2,0,0,symmetry,O_3
35416,39517,C2,C1,TY,B3,0,0,0,O_0
35417,39518,C2,C1,TY,B4,0,0,0,O_0
35418,39519,C2,C1,TY,TY,0,0,0,O_0
35419,39520,C2,C1,TY,C1,0,0,0,O_0
35420,39521,C2,C1,TY,C2,0,0,reflexivity,O_3
35421,39522,C2,C1,TY,C3,0,0,0,O_0
35422,39523,C2,C1,TY,C4,0,0,0,O_0
35423,39524,C2,C1,TY,TZ,0,0,0,O_0
35424,39525,C2,C1,C1,A1,0,0,0,O_0
35425,39526,C2,C1,C1,A2,0,0,equivalence,O_3
35426,39527,C2,C1,C1,A3,0,0,0,O_0
35427,39528,C2,C1,C1,A4,0,0,0,O_0
35428,39529,C2,C1,C1,TX,0,0,0,O_0
35429,39530,C2,C1,C1,B1,0,0,0,O_0
35430,39531,C2,C1,C1,B2,0,0,symmetry,O_3
35431,39532,C2,C1,C1,B3,0,0,0,O_0
35432,39533,C2,C1,C1,B4,0,0,0,O_0
35433,39534,C2,C1,C1,TY,0,0,0,O_0
35434,39535,C2,C1,C1,C1,0,0,0,O_0
35435,39536,C2,C1,C1,C2,0,0,reflexivity,O_3
35436,39537,C2,C1,C1,C3,0,0,0,O_0
35437,39538,C2,C1,C1,C4,0,0,0,O_0
35438,39539,C2,C1,C1,TZ,0,0,0,O_0
35439,39540,C2,C1,C2,A1,0,reflexivity,0,O_2
35440,39542,C2,C1,C2,A3,0,reflexivity,0,O_2
35441,39543,C2,C1,C2,A4,0,reflexivity,0,O_2
35442,39544,C2,C1,C2,TX,0,reflexivity,0,O_2
35443,39545,C2,C1,C2,B1,0,reflexivity,0,O_2
35444,39547,C2,C1,C2,B3,0,reflexivity,0,O_2
35445,39548,C2,C1,C2,B4,0,reflexivity,0,O_2
35446,39549,C2,C1,C2,TY,0,reflexivity,0,O_2
35447,39550,C2,C1,C2,C1,0,reflexivity,0,O_2
35448,39552,C2,C1,C2,C3,0,reflexivity,0,O_2
35449,39553,C2,C1,C2,C4,0,reflexivity,0,O_2
35450,39554,C2,C1,C2,TZ,0,reflexivity,0,O_2
35451,39555,C2,C1,C3,A1,0,0,0,O_0
35452,39556,C2,C1,C3,A2,0,0,equivalence,O_3
35453,39557,C2,C1,C3,A3,0,0,0,O_0
35454,39558,C2,C1,C3,A4,0,0,0,O_0
35455,39559,C2,C1,C3,TX,0,0,0,O_0
35456,39560,C2,C1,C3,B1,0,0,0,O_0
35457,39561,C2,C1,C3,B2,0,0,symmetry,O_3
35458,39562,C2,C1,C3,B3,0,0,0,O_0
35459,39563,C2,C1,C3,B4,0,0,0,O_0
35460,39564,C2,C1,C3,TY,0,0,0,O_0
35461,39565,C2,C1,C3,C1,0,0,0,O_0
35462,39566,C2,C1,C3,C2,0,0,reflexivity,O_3
35463,39567,C2,C1,C3,C3,0,0,0,O_0
35464,39568,C2,C1,C3,C4,0,0,0,O_0
35465,39569,C2,C1,C3,TZ,0,0,0,O_0
35466,39570,C2,C1,C4,A1,0,0,0,O_0
35467,39571,C2,C1,C4,A2,0,0,equivalence,O_3
35468,39572,C2,C1,C4,A3,0,0,0,O_0
35469,39573,C2,C1,C4,A4,0,0,0,O_0
35470,39574,C2,C1,C4,TX,0,0,0,O_0
