id_trial,st_sample,st_comp1,st_comp2,st_comp3,sample_c1_subset,sample_c2_subset,sample_c3_subset,option_answer
38267,C2,B1,A2,A3,0,equivalence,0,O_2
38268,C2,B1,A2,A4,0,equivalence,0,O_2
38269,C2,B1,A2,TX,0,equivalence,0,O_2
38270,C2,B1,A2,B1,0,equivalence,0,O_2
38272,C2,B1,A2,B3,0,equivalence,0,O_2
38273,C2,B1,A2,B4,0,equivalence,0,O_2
38274,C2,B1,A2,TY,0,equivalence,0,O_2
38275,C2,B1,A2,C1,0,equivalence,0,O_2
38277,C2,B1,A2,C3,0,equivalence,0,O_2
38278,C2,B1,A2,C4,0,equivalence,0,O_2
38279,C2,B1,A2,TZ,0,equivalence,0,O_2
38280,C2,B1,A3,A1,0,0,0,O_0
38281,C2,B1,A3,A2,0,0,equivalence,O_3
38282,C2,B1,A3,A3,0,0,0,O_0
38283,C2,B1,A3,A4,0,0,0,O_0
38284,C2,B1,A3,TX,0,0,0,O_0
38285,C2,B1,A3,B1,0,0,0,O_0
38286,C2,B1,A3,B2,0,0,symmetry,O_3
38287,C2,B1,A3,B3,0,0,0,O_0
38288,C2,B1,A3,B4,0,0,0,O_0
38289,C2,B1,A3,TY,0,0,0,O_0
38290,C2,B1,A3,C1,0,0,0,O_0
38291,C2,B1,A3,C2,0,0,reflexivity,O_3
38292,C2,B1,A3,C3,0,0,0,O_0
38293,C2,B1,A3,C4,0,0,0,O_0
38294,C2,B1,A3,TZ,0,0,0,O_0
38295,C2,B1,A4,A1,0,0,0,O_0
38296,C2,B1,A4,A2,0,0,equivalence,O_3
38297,C2,B1,A4,A3,0,0,0,O_0
38298,C2,B1,A4,A4,0,0,0,O_0
38299,C2,B1,A4,TX,0,0,0,O_0
38300,C2,B1,A4,B1,0,0,0,O_0
38301,C2,B1,A4,B2,0,0,symmetry,O_3
38302,C2,B1,A4,B3,0,0,0,O_0
38303,C2,B1,A4,B4,0,0,0,O_0
38304,C2,B1,A4,TY,0,0,0,O_0
38305,C2,B1,A4,C1,0,0,0,O_0
38306,C2,B1,A4,C2,0,0,reflexivity,O_3
38307,C2,B1,A4,C3,0,0,0,O_0
38308,C2,B1,A4,C4,0,0,0,O_0
38309,C2,B1,A4,TZ,0,0,0,O_0
38310,C2,B1,TX,A1,0,0,0,O_0
38311,C2,B1,TX,A2,0,0,equivalence,O_3
38312,C2,B1,TX,A3,0,0,0,O_0
38313,C2,B1,TX,A4,0,0,0,O_0
38314,C2,B1,TX,TX,0,0,0,O_0
38315,C2,B1,TX,B1,0,0,0,O_0
38316,C2,B1,TX,B2,0,0,symmetry,O_3
38317,C2,B1,TX,B3,0,0,0,O_0
38318,C2,B1,TX,B4,0,0,0,O_0
38319,C2,B1,TX,TY,0,0,0,O_0
38320,C2,B1,TX,C1,0,0,0,O_0
38321,C2,B1,TX,C2,0,0,reflexivity,O_3
38322,C2,B1,TX,C3,0,0,0,O_0
38323,C2,B1,TX,C4,0,0,0,O_0
38324,C2,B1,TX,TZ,0,0,0,O_0
38325,C2,B1,B1,A1,0,0,0,O_0
38326,C2,B1,B1,A2,0,0,equivalence,O_3
38327,C2,B1,B1,A3,0,0,0,O_0
38328,C2,B1,B1,A4,0,0,0,O_0
38329,C2,B1,B1,TX,0,0,0,O_0
38330,C2,B1,B1,B1,0,0,0,O_0
38331,C2,B1,B1,B2,0,0,symmetry,O_3
38332,C2,B1,B1,B3,0,0,0,O_0
38333,C2,B1,B1,B4,0,0,0,O_0
38334,C2,B1,B1,TY,0,0,0,O_0
38335,C2,B1,B1,C1,0,0,0,O_0
38336,C2,B1,B1,C2,0,0,reflexivity,O_3
38337,C2,B1,B1,C3,0,0,0,O_0
38338,C2,B1,B1,C4,0,0,0,O_0
38339,C2,B1,B1,TZ,0,0,0,O_0
38340,C2,B1,B2,A1,0,symmetry,0,O_2
38342,C2,B1,B2,A3,0,symmetry,0,O_2
38343,C2,B1,B2,A4,0,symmetry,0,O_2
38344,C2,B1,B2,TX,0,symmetry,0,O_2
38345,C2,B1,B2,B1,0,symmetry,0,O_2
38347,C2,B1,B2,B3,0,symmetry,0,O_2
38348,C2,B1,B2,B4,0,symmetry,0,O_2
38349,C2,B1,B2,TY,0,symmetry,0,O_2
38350,C2,B1,B2,C1,0,symmetry,0,O_2
38352,C2,B1,B2,C3,0,symmetry,0,O_2
38353,C2,B1,B2,C4,0,symmetry,0,O_2
38354,C2,B1,B2,TZ,0,symmetry,0,O_2
38355,C2,B1,B3,A1,0,0,0,O_0
38356,C2,B1,B3,A2,0,0,equivalence,O_3
38357,C2,B1,B3,A3,0,0,0,O_0
38358,C2,B1,B3,A4,0,0,0,O_0
38359,C2,B1,B3,TX,0,0,0,O_0
38360,C2,B1,B3,B1,0,0,0,O_0
38361,C2,B1,B3,B2,0,0,symmetry,O_3
38362,C2,B1,B3,B3,0,0,0,O_0
38363,C2,B1,B3,B4,0,0,0,O_0
38364,C2,B1,B3,TY,0,0,0,O_0
38365,C2,B1,B3,C1,0,0,0,O_0
38366,C2,B1,B3,C2,0,0,reflexivity,O_3
38367,C2,B1,B3,C3,0,0,0,O_0
38368,C2,B1,B3,C4,0,0,0,O_0
38369,C2,B1,B3,TZ,0,0,0,O_0
38370,C2,B1,B4,A1,0,0,0,O_0
38371,C2,B1,B4,A2,0,0,equivalence,O_3
38372,C2,B1,B4,A3,0,0,0,O_0
38373,C2,B1,B4,A4,0,0,0,O_0
38374,C2,B1,B4,TX,0,0,0,O_0
38375,C2,B1,B4,B1,0,0,0,O_0
38376,C2,B1,B4,B2,0,0,symmetry,O_3
38377,C2,B1,B4,B3,0,0,0,O_0
38378,C2,B1,B4,B4,0,0,0,O_0
38379,C2,B1,B4,TY,0,0,0,O_0
38380,C2,B1,B4,C1,0,0,0,O_0
38381,C2,B1,B4,C2,0,0,reflexivity,O_3
38382,C2,B1,B4,C3,0,0,0,O_0
38383,C2,B1,B4,C4,0,0,0,O_0
38384,C2,B1,B4,TZ,0,0,0,O_0
38385,C2,B1,TY,A1,0,0,0,O_0
38386,C2,B1,TY,A2,0,0,equivalence,O_3
38387,C2,B1,TY,A3,0,0,0,O_0
38388,C2,B1,TY,A4,0,0,0,O_0
38389,C2,B1,TY,TX,0,0,0,O_0
38390,C2,B1,TY,B1,0,0,0,O_0
38391,C2,B1,TY,B2,0,0,symmetry,O_3
38392,C2,B1,TY,B3,0,0,0,O_0
38393,C2,B1,TY,B4,0,0,0,O_0
38394,C2,B1,TY,TY,0,0,0,O_0
38395,C2,B1,TY,C1,0,0,0,O_0
38396,C2,B1,TY,C2,0,0,reflexivity,O_3
38397,C2,B1,TY,C3,0,0,0,O_0
38398,C2,B1,TY,C4,0,0,0,O_0
38399,C2,B1,TY,TZ,0,0,0,O_0
38400,C2,B1,C1,A1,0,0,0,O_0
38401,C2,B1,C1,A2,0,0,equivalence,O_3
38402,C2,B1,C1,A3,0,0,0,O_0
38403,C2,B1,C1,A4,0,0,0,O_0
38404,C2,B1,C1,TX,0,0,0,O_0
38405,C2,B1,C1,B1,0,0,0,O_0
38406,C2,B1,C1,B2,0,0,symmetry,O_3
38407,C2,B1,C1,B3,0,0,0,O_0
38408,C2,B1,C1,B4,0,0,0,O_0
38409,C2,B1,C1,TY,0,0,0,O_0
38410,C2,B1,C1,C1,0,0,0,O_0
38411,C2,B1,C1,C2,0,0,reflexivity,O_3
38412,C2,B1,C1,C3,0,0,0,O_0
38413,C2,B1,C1,C4,0,0,0,O_0
38414,C2,B1,C1,TZ,0,0,0,O_0
38415,C2,B1,C2,A1,0,reflexivity,0,O_2
38417,C2,B1,C2,A3,0,reflexivity,0,O_2
38418,C2,B1,C2,A4,0,reflexivity,0,O_2
38419,C2,B1,C2,TX,0,reflexivity,0,O_2
38420,C2,B1,C2,B1,0,reflexivity,0,O_2
38422,C2,B1,C2,B3,0,reflexivity,0,O_2
38423,C2,B1,C2,B4,0,reflexivity,0,O_2
38424,C2,B1,C2,TY,0,reflexivity,0,O_2
38425,C2,B1,C2,C1,0,reflexivity,0,O_2
38427,C2,B1,C2,C3,0,reflexivity,0,O_2
38428,C2,B1,C2,C4,0,reflexivity,0,O_2
38429,C2,B1,C2,TZ,0,reflexivity,0,O_2
38430,C2,B1,C3,A1,0,0,0,O_0
38431,C2,B1,C3,A2,0,0,equivalence,O_3
38432,C2,B1,C3,A3,0,0,0,O_0
38433,C2,B1,C3,A4,0,0,0,O_0
38434,C2,B1,C3,TX,0,0,0,O_0
38435,C2,B1,C3,B1,0,0,0,O_0
38436,C2,B1,C3,B2,0,0,symmetry,O_3
38437,C2,B1,C3,B3,0,0,0,O_0
38438,C2,B1,C3,B4,0,0,0,O_0
38439,C2,B1,C3,TY,0,0,0,O_0
38440,C2,B1,C3,C1,0,0,0,O_0
38441,C2,B1,C3,C2,0,0,reflexivity,O_3
38442,C2,B1,C3,C3,0,0,0,O_0
38443,C2,B1,C3,C4,0,0,0,O_0
38444,C2,B1,C3,TZ,0,0,0,O_0
38445,C2,B1,C4,A1,0,0,0,O_0
38446,C2,B1,C4,A2,0,0,equivalence,O_3
38447,C2,B1,C4,A3,0,0,0,O_0
38448,C2,B1,C4,A4,0,0,0,O_0
38449,C2,B1,C4,TX,0,0,0,O_0
38450,C2,B1,C4,B1,0,0,0,O_0
38451,C2,B1,C4,B2,0,0,symmetry,O_3
38452,C2,B1,C4,B3,0,0,0,O_0
38453,C2,B1,C4,B4,0,0,0,O_0
38454,C2,B1,C4,TY,0,0,0,O_0
38455,C2,B1,C4,C1,0,0,0,O_0
38456,C2,B1,C4,C2,0,0,reflexivity,O_3
38457,C2,B1,C4,C3,0,0,0,O_0
38458,C2,B1,C4,C4,0,0,0,O_0
38459,C2,B1,C4,TZ,0,0,0,O_0
38460,C2,B1,TZ,A1,0,0,0,O_0
38461,C2,B1,TZ,A2,0,0,equivalence,O_3
38462,C2,B1,TZ,A3,0,0,0,O_0
38463,C2,B1,TZ,A4,0,0,0,O_0
38464,C2,B1,TZ,TX,0,0,0,O_0
38465,C2,B1,TZ,B1,0,0,0,O_0
38466,C2,B1,TZ,B2,0,0,symmetry,O_3
38467,C2,B1,TZ,B3,0,0,0,O_0
38468,C2,B1,TZ,B4,0,0,0,O_0
38469,C2,B1,TZ,TY,0,0,0,O_0
38470,C2,B1,TZ,C1,0,0,0,O_0
38471,C2,B1,TZ,C2,0,0,reflexivity,O_3
38472,C2,B1,TZ,C3,0,0,0,O_0
38473,C2,B1,TZ,C4,0,0,0,O_0
38474,C2,B1,TZ,TZ,0,0,0,O_0
38475,C2,B2,A1,A1,symmetry,0,0,O_1
38477,C2,B2,A1,A3,symmetry,0,0,O_1
38478,C2,B2,A1,A4,symmetry,0,0,O_1
38479,C2,B2,A1,TX,symmetry,0,0,O_1
38480,C2,B2,A1,B1,symmetry,0,0,O_1
38482,C2,B2,A1,B3,symmetry,0,0,O_1
38483,C2,B2,A1,B4,symmetry,0,0,O_1
38484,C2,B2,A1,TY,symmetry,0,0,O_1
38485,C2,B2,A1,C1,symmetry,0,0,O_1
38487,C2,B2,A1,C3,symmetry,0,0,O_1
38488,C2,B2,A1,C4,symmetry,0,0,O_1
38489,C2,B2,A1,TZ,symmetry,0,0,O_1
38505,C2,B2,A3,A1,symmetry,0,0,O_1
38507,C2,B2,A3,A3,symmetry,0,0,O_1
38508,C2,B2,A3,A4,symmetry,0,0,O_1
38509,C2,B2,A3,TX,symmetry,0,0,O_1
38510,C2,B2,A3,B1,symmetry,0,0,O_1
38512,C2,B2,A3,B3,symmetry,0,0,O_1
38513,C2,B2,A3,B4,symmetry,0,0,O_1
38514,C2,B2,A3,TY,symmetry,0,0,O_1
38515,C2,B2,A3,C1,symmetry,0,0,O_1
38517,C2,B2,A3,C3,symmetry,0,0,O_1
38518,C2,B2,A3,C4,symmetry,0,0,O_1
38519,C2,B2,A3,TZ,symmetry,0,0,O_1
38520,C2,B2,A4,A1,symmetry,0,0,O_1
38522,C2,B2,A4,A3,symmetry,0,0,O_1
38523,C2,B2,A4,A4,symmetry,0,0,O_1
38524,C2,B2,A4,TX,symmetry,0,0,O_1
38525,C2,B2,A4,B1,symmetry,0,0,O_1
38527,C2,B2,A4,B3,symmetry,0,0,O_1
38528,C2,B2,A4,B4,symmetry,0,0,O_1
38529,C2,B2,A4,TY,symmetry,0,0,O_1
38530,C2,B2,A4,C1,symmetry,0,0,O_1
38532,C2,B2,A4,C3,symmetry,0,0,O_1
38533,C2,B2,A4,C4,symmetry,0,0,O_1
38534,C2,B2,A4,TZ,symmetry,0,0,O_1
38535,C2,B2,TX,A1,symmetry,0,0,O_1
38537,C2,B2,TX,A3,symmetry,0,0,O_1
38538,C2,B2,TX,A4,symmetry,0,0,O_1
38539,C2,B2,TX,TX,symmetry,0,0,O_1
38540,C2,B2,TX,B1,symmetry,0,0,O_1
38542,C2,B2,TX,B3,symmetry,0,0,O_1
38543,C2,B2,TX,B4,symmetry,0,0,O_1
38544,C2,B2,TX,TY,symmetry,0,0,O_1
38545,C2,B2,TX,C1,symmetry,0,0,O_1
38547,C2,B2,TX,C3,symmetry,0,0,O_1
38548,C2,B2,TX,C4,symmetry,0,0,O_1
38549,C2,B2,TX,TZ,symmetry,0,0,O_1
38550,C2,B2,B1,A1,symmetry,0,0,O_1
38552,C2,B2,B1,A3,symmetry,0,0,O_1
38553,C2,B2,B1,A4,symmetry,0,0,O_1
38554,C2,B2,B1,TX,symmetry,0,0,O_1
38555,C2,B2,B1,B1,symmetry,0,0,O_1
38557,C2,B2,B1,B3,symmetry,0,0,O_1
38558,C2,B2,B1,B4,symmetry,0,0,O_1
38559,C2,B2,B1,TY,symmetry,0,0,O_1
38560,C2,B2,B1,C1,symmetry,0,0,O_1
38562,C2,B2,B1,C3,symmetry,0,0,O_1
38563,C2,B2,B1,C4,symmetry,0,0,O_1
38564,C2,B2,B1,TZ,symmetry,0,0,O_1
38580,C2,B2,B3,A1,symmetry,0,0,O_1
38582,C2,B2,B3,A3,symmetry,0,0,O_1
38583,C2,B2,B3,A4,symmetry,0,0,O_1
38584,C2,B2,B3,TX,symmetry,0,0,O_1
38585,C2,B2,B3,B1,symmetry,0,0,O_1
38587,C2,B2,B3,B3,symmetry,0,0,O_1
38588,C2,B2,B3,B4,symmetry,0,0,O_1
38589,C2,B2,B3,TY,symmetry,0,0,O_1
38590,C2,B2,B3,C1,symmetry,0,0,O_1
38592,C2,B2,B3,C3,symmetry,0,0,O_1
38593,C2,B2,B3,C4,symmetry,0,0,O_1
38594,C2,B2,B3,TZ,symmetry,0,0,O_1
38595,C2,B2,B4,A1,symmetry,0,0,O_1
38597,C2,B2,B4,A3,symmetry,0,0,O_1
38598,C2,B2,B4,A4,symmetry,0,0,O_1
38599,C2,B2,B4,TX,symmetry,0,0,O_1
38600,C2,B2,B4,B1,symmetry,0,0,O_1
38602,C2,B2,B4,B3,symmetry,0,0,O_1
38603,C2,B2,B4,B4,symmetry,0,0,O_1
38604,C2,B2,B4,TY,symmetry,0,0,O_1
38605,C2,B2,B4,C1,symmetry,0,0,O_1
38607,C2,B2,B4,C3,symmetry,0,0,O_1
38608,C2,B2,B4,C4,symmetry,0,0,O_1
38609,C2,B2,B4,TZ,symmetry,0,0,O_1
38610,C2,B2,TY,A1,symmetry,0,0,O_1
38612,C2,B2,TY,A3,symmetry,0,0,O_1
38613,C2,B2,TY,A4,symmetry,0,0,O_1
38614,C2,B2,TY,TX,symmetry,0,0,O_1
38615,C2,B2,TY,B1,symmetry,0,0,O_1
38617,C2,B2,TY,B3,symmetry,0,0,O_1
38618,C2,B2,TY,B4,symmetry,0,0,O_1
38619,C2,B2,TY,TY,symmetry,0,0,O_1
38620,C2,B2,TY,C1,symmetry,0,0,O_1
38622,C2,B2,TY,C3,symmetry,0,0,O_1
38623,C2,B2,TY,C4,symmetry,0,0,O_1
38624,C2,B2,TY,TZ,symmetry,0,0,O_1
38625,C2,B2,C1,A1,symmetry,0,0,O_1
38627,C2,B2,C1,A3,symmetry,0,0,O_1
38628,C2,B2,C1,A4,symmetry,0,0,O_1
38629,C2,B2,C1,TX,symmetry,0,0,O_1
38630,C2,B2,C1,B1,symmetry,0,0,O_1
38632,C2,B2,C1,B3,symmetry,0,0,O_1
38633,C2,B2,C1,B4,symmetry,0,0,O_1
38634,C2,B2,C1,TY,symmetry,0,0,O_1
38635,C2,B2,C1,C1,symmetry,0,0,O_1
38637,C2,B2,C1,C3,symmetry,0,0,O_1
38638,C2,B2,C1,C4,symmetry,0,0,O_1
38639,C2,B2,C1,TZ,symmetry,0,0,O_1
38655,C2,B2,C3,A1,symmetry,0,0,O_1
38657,C2,B2,C3,A3,symmetry,0,0,O_1
38658,C2,B2,C3,A4,symmetry,0,0,O_1
38659,C2,B2,C3,TX,symmetry,0,0,O_1
38660,C2,B2,C3,B1,symmetry,0,0,O_1
38662,C2,B2,C3,B3,symmetry,0,0,O_1
38663,C2,B2,C3,B4,symmetry,0,0,O_1
38664,C2,B2,C3,TY,symmetry,0,0,O_1
38665,C2,B2,C3,C1,symmetry,0,0,O_1
38667,C2,B2,C3,C3,symmetry,0,0,O_1
38668,C2,B2,C3,C4,symmetry,0,0,O_1
38669,C2,B2,C3,TZ,symmetry,0,0,O_1
38670,C2,B2,C4,A1,symmetry,0,0,O_1
38672,C2,B2,C4,A3,symmetry,0,0,O_1
38673,C2,B2,C4,A4,symmetry,0,0,O_1
38674,C2,B2,C4,TX,symmetry,0,0,O_1
38675,C2,B2,C4,B1,symmetry,0,0,O_1
38677,C2,B2,C4,B3,symmetry,0,0,O_1
38678,C2,B2,C4,B4,symmetry,0,0,O_1
38679,C2,B2,C4,TY,symmetry,0,0,O_1
38680,C2,B2,C4,C1,symmetry,0,0,O_1
38682,C2,B2,C4,C3,symmetry,0,0,O_1
38683,C2,B2,C4,C4,symmetry,0,0,O_1
38684,C2,B2,C4,TZ,symmetry,0,0,O_1
38685,C2,B2,TZ,A1,symmetry,0,0,O_1
38687,C2,B2,TZ,A3,symmetry,0,0,O_1
38688,C2,B2,TZ,A4,symmetry,0,0,O_1
38689,C2,B2,TZ,TX,symmetry,0,0,O_1
38690,C2,B2,TZ,B1,symmetry,0,0,O_1
38692,C2,B2,TZ,B3,symmetry,0,0,O_1
38693,C2,B2,TZ,B4,symmetry,0,0,O_1
38694,C2,B2,TZ,TY,symmetry,0,0,O_1
38695,C2,B2,TZ,C1,symmetry,0,0,O_1
38697,C2,B2,TZ,C3,symmetry,0,0,O_1
38698,C2,B2,TZ,C4,symmetry,0,0,O_1
38699,C2,B2,TZ,TZ,symmetry,0,0,O_1
38700,C2,B3,A1,A1,0,0,0,O_0
38701,C2,B3,A1,A2,0,0,equivalence,O_3
38702,C2,B3,A1,A3,0,0,0,O_0
38703,C2,B3,A1,A4,0,0,0,O_0
38704,C2,B3,A1,TX,0,0,0,O_0
38705,C2,B3,A1,B1,0,0,0,O_0
38706,C2,B3,A1,B2,0,0,symmetry,O_3
38707,C2,B3,A1,B3,0,0,0,O_0
38708,C2,B3,A1,B4,0,0,0,O_0
38709,C2,B3,A1,TY,0,0,0,O_0
38710,C2,B3,A1,C1,0,0,0,O_0
38711,C2,B3,A1,C2,0,0,reflexivity,O_3
38712,C2,B3,A1,C3,0,0,0,O_0
38713,C2,B3,A1,C4,0,0,0,O_0
38714,C2,B3,A1,TZ,0,0,0,O_0
38715,C2,B3,A2,A1,0,equivalence,0,O_2
38717,C2,B3,A2,A3,0,equivalence,0,O_2
38718,C2,B3,A2,A4,0,equivalence,0,O_2
38719,C2,B3,A2,TX,0,equivalence,0,O_2
38720,C2,B3,A2,B1,0,equivalence,0,O_2
38722,C2,B3,A2,B3,0,equivalence,0,O_2
38723,C2,B3,A2,B4,0,equivalence,0,O_2
38724,C2,B3,A2,TY,0,equivalence,0,O_2
38725,C2,B3,A2,C1,0,equivalence,0,O_2
38727,C2,B3,A2,C3,0,equivalence,0,O_2
38728,C2,B3,A2,C4,0,equivalence,0,O_2
38729,C2,B3,A2,TZ,0,equivalence,0,O_2
38730,C2,B3,A3,A1,0,0,0,O_0
38731,C2,B3,A3,A2,0,0,equivalence,O_3
38732,C2,B3,A3,A3,0,0,0,O_0
38733,C2,B3,A3,A4,0,0,0,O_0
38734,C2,B3,A3,TX,0,0,0,O_0
38735,C2,B3,A3,B1,0,0,0,O_0
38736,C2,B3,A3,B2,0,0,symmetry,O_3
38737,C2,B3,A3,B3,0,0,0,O_0
38738,C2,B3,A3,B4,0,0,0,O_0
38739,C2,B3,A3,TY,0,0,0,O_0
38740,C2,B3,A3,C1,0,0,0,O_0
38741,C2,B3,A3,C2,0,0,reflexivity,O_3
38742,C2,B3,A3,C3,0,0,0,O_0
38743,C2,B3,A3,C4,0,0,0,O_0
38744,C2,B3,A3,TZ,0,0,0,O_0
38745,C2,B3,A4,A1,0,0,0,O_0
38746,C2,B3,A4,A2,0,0,equivalence,O_3
38747,C2,B3,A4,A3,0,0,0,O_0
38748,C2,B3,A4,A4,0,0,0,O_0
38749,C2,B3,A4,TX,0,0,0,O_0
38750,C2,B3,A4,B1,0,0,0,O_0
38751,C2,B3,A4,B2,0,0,symmetry,O_3
38752,C2,B3,A4,B3,0,0,0,O_0
38753,C2,B3,A4,B4,0,0,0,O_0
38754,C2,B3,A4,TY,0,0,0,O_0
38755,C2,B3,A4,C1,0,0,0,O_0
38756,C2,B3,A4,C2,0,0,reflexivity,O_3
38757,C2,B3,A4,C3,0,0,0,O_0
38758,C2,B3,A4,C4,0,0,0,O_0
38759,C2,B3,A4,TZ,0,0,0,O_0
38760,C2,B3,TX,A1,0,0,0,O_0
38761,C2,B3,TX,A2,0,0,equivalence,O_3
38762,C2,B3,TX,A3,0,0,0,O_0
38763,C2,B3,TX,A4,0,0,0,O_0
38764,C2,B3,TX,TX,0,0,0,O_0
38765,C2,B3,TX,B1,0,0,0,O_0
38766,C2,B3,TX,B2,0,0,symmetry,O_3
38767,C2,B3,TX,B3,0,0,0,O_0
38768,C2,B3,TX,B4,0,0,0,O_0
38769,C2,B3,TX,TY,0,0,0,O_0
38770,C2,B3,TX,C1,0,0,0,O_0
38771,C2,B3,TX,C2,0,0,reflexivity,O_3
38772,C2,B3,TX,C3,0,0,0,O_0
38773,C2,B3,TX,C4,0,0,0,O_0
38774,C2,B3,TX,TZ,0,0,0,O_0
38775,C2,B3,B1,A1,0,0,0,O_0
38776,C2,B3,B1,A2,0,0,equivalence,O_3
38777,C2,B3,B1,A3,0,0,0,O_0
38778,C2,B3,B1,A4,0,0,0,O_0
38779,C2,B3,B1,TX,0,0,0,O_0
38780,C2,B3,B1,B1,0,0,0,O_0
38781,C2,B3,B1,B2,0,0,symmetry,O_3
38782,C2,B3,B1,B3,0,0,0,O_0
38783,C2,B3,B1,B4,0,0,0,O_0
38784,C2,B3,B1,TY,0,0,0,O_0
38785,C2,B3,B1,C1,0,0,0,O_0
38786,C2,B3,B1,C2,0,0,reflexivity,O_3
38787,C2,B3,B1,C3,0,0,0,O_0
38788,C2,B3,B1,C4,0,0,0,O_0
38789,C2,B3,B1,TZ,0,0,0,O_0
38790,C2,B3,B2,A1,0,symmetry,0,O_2
38792,C2,B3,B2,A3,0,symmetry,0,O_2
38793,C2,B3,B2,A4,0,symmetry,0,O_2
38794,C2,B3,B2,TX,0,symmetry,0,O_2
38795,C2,B3,B2,B1,0,symmetry,0,O_2
38797,C2,B3,B2,B3,0,symmetry,0,O_2
38798,C2,B3,B2,B4,0,symmetry,0,O_2
38799,C2,B3,B2,TY,0,symmetry,0,O_2
38800,C2,B3,B2,C1,0,symmetry,0,O_2
38802,C2,B3,B2,C3,0,symmetry,0,O_2
38803,C2,B3,B2,C4,0,symmetry,0,O_2
38804,C2,B3,B2,TZ,0,symmetry,0,O_2
38805,C2,B3,B3,A1,0,0,0,O_0
38806,C2,B3,B3,A2,0,0,equivalence,O_3
38807,C2,B3,B3,A3,0,0,0,O_0
38808,C2,B3,B3,A4,0,0,0,O_0
38809,C2,B3,B3,TX,0,0,0,O_0
38810,C2,B3,B3,B1,0,0,0,O_0
38811,C2,B3,B3,B2,0,0,symmetry,O_3
38812,C2,B3,B3,B3,0,0,0,O_0
38813,C2,B3,B3,B4,0,0,0,O_0
38814,C2,B3,B3,TY,0,0,0,O_0
38815,C2,B3,B3,C1,0,0,0,O_0
38816,C2,B3,B3,C2,0,0,reflexivity,O_3
38817,C2,B3,B3,C3,0,0,0,O_0
38818,C2,B3,B3,C4,0,0,0,O_0
38819,C2,B3,B3,TZ,0,0,0,O_0
38820,C2,B3,B4,A1,0,0,0,O_0
38821,C2,B3,B4,A2,0,0,equivalence,O_3
38822,C2,B3,B4,A3,0,0,0,O_0
38823,C2,B3,B4,A4,0,0,0,O_0
38824,C2,B3,B4,TX,0,0,0,O_0
38825,C2,B3,B4,B1,0,0,0,O_0
38826,C2,B3,B4,B2,0,0,symmetry,O_3
38827,C2,B3,B4,B3,0,0,0,O_0
38828,C2,B3,B4,B4,0,0,0,O_0
38829,C2,B3,B4,TY,0,0,0,O_0
38830,C2,B3,B4,C1,0,0,0,O_0
38831,C2,B3,B4,C2,0,0,reflexivity,O_3
38832,C2,B3,B4,C3,0,0,0,O_0
38833,C2,B3,B4,C4,0,0,0,O_0
38834,C2,B3,B4,TZ,0,0,0,O_0
38835,C2,B3,TY,A1,0,0,0,O_0
38836,C2,B3,TY,A2,0,0,equivalence,O_3
38837,C2,B3,TY,A3,0,0,0,O_0
38838,C2,B3,TY,A4,0,0,0,O_0
38839,C2,B3,TY,TX,0,0,0,O_0
38840,C2,B3,TY,B1,0,0,0,O_0
38841,C2,B3,TY,B2,0,0,symmetry,O_3
38842,C2,B3,TY,B3,0,0,0,O_0
38843,C2,B3,TY,B4,0,0,0,O_0
38844,C2,B3,TY,TY,0,0,0,O_0
38845,C2,B3,TY,C1,0,0,0,O_0
38846,C2,B3,TY,C2,0,0,reflexivity,O_3
38847,C2,B3,TY,C3,0,0,0,O_0
38848,C2,B3,TY,C4,0,0,0,O_0
38849,C2,B3,TY,TZ,0,0,0,O_0
38850,C2,B3,C1,A1,0,0,0,O_0
38851,C2,B3,C1,A2,0,0,equivalence,O_3
38852,C2,B3,C1,A3,0,0,0,O_0
38853,C2,B3,C1,A4,0,0,0,O_0
38854,C2,B3,C1,TX,0,0,0,O_0
38855,C2,B3,C1,B1,0,0,0,O_0
38856,C2,B3,C1,B2,0,0,symmetry,O_3
38857,C2,B3,C1,B3,0,0,0,O_0
38858,C2,B3,C1,B4,0,0,0,O_0
38859,C2,B3,C1,TY,0,0,0,O_0
38860,C2,B3,C1,C1,0,0,0,O_0
38861,C2,B3,C1,C2,0,0,reflexivity,O_3
38862,C2,B3,C1,C3,0,0,0,O_0
38863,C2,B3,C1,C4,0,0,0,O_0
38864,C2,B3,C1,TZ,0,0,0,O_0
38865,C2,B3,C2,A1,0,reflexivity,0,O_2
38867,C2,B3,C2,A3,0,reflexivity,0,O_2
38868,C2,B3,C2,A4,0,reflexivity,0,O_2
38869,C2,B3,C2,TX,0,reflexivity,0,O_2
38870,C2,B3,C2,B1,0,reflexivity,0,O_2
38872,C2,B3,C2,B3,0,reflexivity,0,O_2
38873,C2,B3,C2,B4,0,reflexivity,0,O_2
38874,C2,B3,C2,TY,0,reflexivity,0,O_2
38875,C2,B3,C2,C1,0,reflexivity,0,O_2
38877,C2,B3,C2,C3,0,reflexivity,0,O_2
38878,C2,B3,C2,C4,0,reflexivity,0,O_2
38879,C2,B3,C2,TZ,0,reflexivity,0,O_2
38880,C2,B3,C3,A1,0,0,0,O_0
38881,C2,B3,C3,A2,0,0,equivalence,O_3
38882,C2,B3,C3,A3,0,0,0,O_0
38883,C2,B3,C3,A4,0,0,0,O_0
38884,C2,B3,C3,TX,0,0,0,O_0
